"NCIt_code","synonyms_lower"
"C88315","vorsetzumab mafodotin"
"C88315","anti-cd70 moab sgn70-mmaf conjugate"
"C88315","sgn 75"
"C88315","sgn-75"
"C88315","vorsetuzumab mafodotin"
"C88316","cdc7 kinase inhibitor nms-1116354"
"C88316","nms-1116354"
"C88317","her2bi-armed activated t cells"
"C88317","anti-cd3 x anti-her2/neu bispecific antibody-armed activated t cells"
"C88317","her2bi-armed atcs"
"C88318","canerpaturev"
"C88318","hf10"
"C88318","hsv1 hf10"
"C88318","herpes simplex virus type 1 hf10"
"C88318","msc 2"
"C88318","tbi-1401"
"C88319","iodine i-123 adam"
"C88319","adam i-123"
"C88319","iodine-123-labeled 2-((2-((dimethylamino)methyl)phenyl)thio)-5-iodophenylamine"
"C88320","as03-adjuvanted h1n1 pandemic influenza vaccine"
"C88320","arepanrix"
"C88320","pandemrix"
"C88321","fumagillin-derived polymer conjugate xmt-1107"
"C88321","xmt-1107"
"C88322","docetaxel formulation ckd-810"
"C88322","ckd-810"
"C88323","burixafor"
"C88323","phosphonic acid, p-(2-(4-(6-amino-2-(((trans-4-(((3-(cyclohexylamino)propyl)amino)methyl)cyclohexyl)methyl)amino)-4-pyrimidinyl)-1-piperazinyl)ethyl)-"
"C88323","tg-0054"
"C88324","factor viia inhibitor pci-27483"
"C88324","pci-27483"
"C88326","tipapkinogene sovacivec"
"C88326","hpv16 e6/e7-encoding mva vaccine tg4001"
"C88326","mva-hpv-il2"
"C88326","mva-hpv16e6/e7-il2"
"C88326","r3484"
"C88326","rg3484"
"C88326","ro5217790"
"C88326","tg 4001"
"C88326","tg-4001"
"C88326","tg4001"
"C88327","bersanlimab"
"C88327","bi-505"
"C88328","litronesib"
"C88328","kf89617"
"C88328","ly2523355"
"C88328","propanamide, n-[4-(2,2-dimethyl-1-oxopropyl)-5-[[[[2-(ethylamino)ethyl]sulfonyl] amino]methyl]-4,5-dihydro-5-phenyl-1,3,4-thiadiazol-2-yl]-2,2-dimethyl-, (-)-"
"C88329","vistusertib"
"C88329","azd 2014"
"C88329","azd-2014"
"C88329","azd2014"
"C88329","benzamide, 3-(2,4-bis((3s)-3-methyl-4-morpholinyl)pyrido(2,3-d)pyrimidin-7-yl)-n-methyl-"
"C88330","ad5-ycd/muttk(sr39)rep-adp"
"C88332","antibody-drug conjugate bay79-4620"
"C88332","adc bay79-4620"
"C88332","bay 794620"
"C88332","bay79-4620"
"C88333","gamma-secretase inhibitor ro4929097"
"C88333","r04929097"
"C88333","rg-4733"
"C88333","ro4929097"
"C88334","non-adjuvanted a(h1n1) influenza vaccine"
"C88335","archexin"
"C88335","akt-1 antisense oligonucleotide rx-0201"
"C88335","rx-0201"
"C88336","holmium ho 166 poly(l-lactic acid) microspheres"
"C88336","holmium-166 pla microspheres"
"C88337","smoothened antagonist lde225 topical"
"C88338","vascular disrupting agent bnc105p"
"C88338","bnc-105p"
"C88338","bnc105p"
"C88339","carbon c-14 dacomitinib"
"C88339","carbon c 14 pf-00299804"
"C88339","[14c]pf-00299804"
"C88340","topical pvdf/sirolimus"
"C88340","pvdf/sirolimus topical"
"C88340","topical pvdf/rapamycin"
"C88341","3'-aminomethyl nicotine-p. aeruginosa r-exoprotein a conjugate vaccine"
"C88341","nicvax"
"C88341","nicotine conjugate vaccine"
"C88342","cpg oligodeoxynucleotide gnkg168"
"C88342","cpg odn gnkg168"
"C88342","gnkg-168"
"C88342","gnkg168"
"C88344","fimaporfin a"
"C88344","amphinex"
"C88344","disulfonated tetraphenylchlorin"
"C88344","tpcs2a"
"C88344","tetraphenyl chlorin disulfonate"
"C88345","onzigolide"
"C88345","bim-23a760"
"C88345","dopamine-somatostatin chimeric molecule tbr-760"
"C88345","tbr 760"
"C88345","tbr-760"
"C88345","tbr760"
"C88346","fak inhibitor gsk2256098"
"C88346","focal adhesion kinase inhibitor gsk2256098"
"C88346","gsk-2256098"
"C88346","gsk2256098"
"C883","recombinant thymosin"
"C883","thymosin"
"C884","recombinant thyroglobulin"
"C884","proloid"
"C884","thyroglobulin"
"C884","therapeutic tg"
"C88516","catecholamine"
"C88523","brain natriuretic peptide 32"
"C88523","b-type natriuretic peptide"
"C88523","bnp"
"C88523","bnp(1-32)"
"C88523","bnp-32"
"C88580","gantenerumab"
"C88580","immunoglobulin g1, anti-(human 1-40-beta-amyloid/human 1-42-beta-amyloid) (human monoclonal gamma-1-chain), disulfide with human monoclonal kappa-chain, dimer"
"C88580","r-1450"
"C88580","r04909832"
"C88580","r1450"
"C88584","motavizumab"
"C88584","immunoglobulin g1, anti-(respiratory syncytial virus glocoprotein f) (human-mouse monoclonal medi-524 gamma-1-chain), disulfide with human-mouse monoclonal medi-524 kappa-chain, dimer"
"C88584","medi-524"
"C88585","solanezumab"
"C88585","immunoglobulin g1, anti-(human beta-amyloid peptide) (humanized monoclonal ly2062430 heavy chain, disulfide with humanized monoclonal ly2062430 light chain, dimer)"
"C88585","ly2062430"
"C88594","benralizumab"
"C88594","anti-cd125 humanized monoclonal antibody, igg1-kappa"
"C88594","biw-8405"
"C88594","khk-4563"
"C88594","medi-563"
"C88600","tenatumomab"
"C88600","anti-tenascin monoclonal antibody"
"C88600","mab murine (igg2b) anti p24821 (tena_huma) [st2146]"
"C88612","ibalizumab"
"C88612","immunoglobulin g4, anti-(human cd4 (antigen)) (human-mouse monoclonal 5a8 gamma-4-chain), disulfide with human-mouse monoclonal 5a8 kappa-chain, dimer"
"C88612","tnx-355"
"C88618","pascolizumab"
"C88618","immunoglobulin g1, anti-(human interleukin 4) (human-mouse monoclonal sb-240683 gamma-1-chain), disulfide with human-mouse monoclonal sb-240683 kappa-chain, dimer"
"C88618","sb-240683"
"C88626","tadocizumab"
"C88626","immunoglobulin g1, anti-(human integrin alpha-iib-beta-3) fab fragment (human-mouse monoclonal c4g1 gamma-1-chain), disulfide with human-mouse monoclonal c4g1 kappa-chain"
"C88626","ym337"
"C88638","clivatuzumab"
"C88647","teplizumab"
"C88647","immunoglobulin g1, anti-(human cd3 (antigen)epsilon-chain)(human-mouse monoclonal mga031 heavy chain), disulfide with human-mouse monoclonal mga031 light-chain dimer"
"C88647","mga031"
"C886","thyroid hormone"
"C886","thyroid gland hormone"
"C887","recombinant thyroid-stimulating hormone"
"C887","recombinant tsh"
"C887","thyrotropin"
"C887","thyroid stimulating hormone"
"C887","thytropar"
"C888","levothyroxine sodium"
"C888","levothroid"
"C888","sodium levothyroxine"
"C888","synthroid"
"C888","therapeutic levothyroxine"
"C888","thyroid hormone replacement"
"C889","ticarcillin"
"C889","ticar"
"C890","tinidazole"
"C890","fasigyn"
"C890","simplotan"
"C890","tdz"
"C890","tindamax"
"C89348","aluminum zirconium trichlorohydrex gly"
"C89348","aluminum zirconium glycine trichloro hydrate complex"
"C893","tobramycin sulfate"
"C893","tobrex"
"C895","chromomycin a3"
"C895","3b-o-(4-o-acetyl-2,6-dideoxy-3-c-methyl-alpha-l-arabino-hexopyranosyl)-7-methylolivomycin d"
"C895","aburamycin b"
"C895","antibiotic 69895 a"
"C895","antibiotic b 599"
"C895","antibiotic from streptomyces griseus"
"C895","olivomycin d, 3b-o-(4-o-acetyl-2, 6-dideoxy-3-c-methyl-alpha-l-arabino-hexopyranosyl)-7-methyl- (9ci)"
"C895","olivomycin d, 3b-o-(4-o-acetyl-2, 6-dideoxy-3-c-methyl-.alpha.-l-arabino-hexopyranosyl)-7-methyl- (9ci)"
"C895","toyomycin"
"C897","recombinant transforming growth factor-alpha"
"C897","epidermal growth factor related transforming growth factor"
"C897","therapeutic tgf a"
"C897","therapeutic tgf-alpha"
"C897","transforming growth factor-alpha"
"C89826","iron polysaccharide"
"C89826","ferrex"
"C89826","iron polysaccharide complex"
"C89826","niferex"
"C898","recombinant transforming growth factor-beta"
"C898","bone-derived transforming growth factor"
"C898","tgf-beta"
"C898","therapeutic milk growth factor"
"C898","therapeutic tgf b"
"C898","therapeutic tgf-beta"
"C898","rtgf-beta"
"C899","recombinant transforming growth factor"
"C899","tgf"
"C899","transforming growth factor"
"C899","tumor growth factors"
"C900","tretinoin"
"C900","(all-e)-3,7-dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid"
"C900","2,4,6,8-nonatetraenoic acid, 3, 7-dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-, (all-e)-"
"C900","atra"
"C900","aberel"
"C900","airol"
"C900","aknoten"
"C900","all-trans retinoic acid"
"C900","all-trans vitamin a acid"
"C900","avita"
"C900","cordes vas"
"C900","dermairol"
"C900","epi-aberel"
"C900","eudyna"
"C900","renova"
"C900","retin-a"
"C900","retin-a micro"
"C900","retin-a-micro"
"C900","retinoic acid"
"C900","retisol-a"
"C900","ro 5488"
"C900","stieva-a"
"C900","stieva-a forte"
"C900","trans retinoic acid"
"C900","trans vitamin a acid"
"C900","tretinoinum"
"C900","vesanoid"
"C900","vitamin a acid"
"C900","vitamin a acid, all-trans-"
"C900","vitinoin"
"C900","all trans-retinoic acid"
"C900","all-trans-retinoic acid"
"C900","all-trans-vitamin a acid"
"C900","beta-retinoic acid"
"C900","trans-retinoic acid"
"C901","triamcinolone"
"C901","(11beta,16alpha)-9-fluoro-11,16,17,21-tetrahydroxypregna-1,4-diene-3,20-dione"
"C901","aristocort"
"C90291","pi3ka/mtor inhibitor pki-179"
"C90291","pki-179"
"C903","triaziquone"
"C90495","elliptinium"
"C90495","9-hydroxy-2,5,11-trimethyl-6h-pyrido[4,3-b]carbazolium"
"C90495","9-hydroxy-2-methylellipticinium"
"C90495","n-2-methyl-9-hydroxyellipticinium"
"C90495","nmhe"
"C904","trifluoperazine hydrochloride"
"C904","10-(3-(4-methyl-1-piperazinyl)propyl)-2-(trifluoromethyl)-10h-phenothiazine dihydrochloride"
"C904","eskazine"
"C904","jatroneural"
"C904","skf 5019"
"C904","stelazine"
"C904","terfluzine"
"C904","trifluoperazine dihydrochloride"
"C90531","nicotine lozenge"
"C90531","commit"
"C90532","ensituximab"
"C90532","anti-cpaa monoclonal antibody npc-1c"
"C90532","anti-colorectal and pancreatic carcinoma-associated antigen monoclonal antibody npc-1c"
"C90532","npc-1c"
"C90533","tlr9 agonist emd 1201081"
"C90533","emd 1201081"
"C90533","toll-like receptor 9 agonist emd 1201081"
"C90534","protein stabilized liposomal docetaxel nanoparticles"
"C90534","ati-1123"
"C90535","photocyanine"
"C90537","plasmid encoding antiangiogenic metargidin peptide"
"C90537","amep"
"C90537","peptide amep"
"C90538","carrot/jilin ginseng/licorice root/tangerine peel/soy beverage"
"C90538","carrot/ji-lin ginseng/licorice root/tangerine peel/soy beverage"
"C90538","nutriall"
"C90539","mipicoledine"
"C90539","4-demethylcholesteryloxycarbonylpenclomedine"
"C90539","dm-choc-pen"
"C90540","allogeneic gm-csf-based myeloma cell vaccine"
"C90540","allogeneic granulocyte macrophage colony-stimulating factor-based myeloma cellular vaccine"
"C90541","briciclib sodium"
"C90541","2-methoxy-5-(((2-(2,4,6-trimethoxyphenyl)ethenyl)sulfonyl)methyl)phenyl disodium phosphate"
"C90541","on 013105"
"C90541","phenol, 2-methoxy-5-((((1e)-2-(2,4,6-trimethoxyphenyl)ethenyl)sulfonyl)methyl)-, 1-(dihydrogen phosphate), sodium salt (1:2)"
"C90542","adenovirus-p53 transduced dendritic cell vaccine"
"C90542","dendritic cell-p53"
"C90543","dcr ligand-bearing liposome-encapsulated melanoma antigens vaccine"
"C90543","dendritic cell receptor ligand-bearing liposome-encapsulated melanoma antigens vaccine"
"C90543","lipovaxin-mm"
"C90544","fluorouracil implant"
"C90544","sinofuan"
"C90545","opcs/green tea/spirullina/curcumin/antrodia camphorate/fermented soymilk extract capsule"
"C90545","mb-6"
"C90545","oligomeric proanthocyanidins/green tea/spirullina/curcumin/antrodia camphorate/fermented soymilk extract capsule"
"C90546","darleukin"
"C90546","l19-il2"
"C90546","l19-il2 monoclonal antibody-cytokine fusion protein"
"C90547","ruxotemitide"
"C90547","ltx-315"
"C90547","oncopore"
"C90548","sapanisertib"
"C90548","ink-128"
"C90548","ink128"
"C90548","mln-0128"
"C90548","mln0128"
"C90548","tak-228"
"C90549","lactobacillus plantarum strain 299v"
"C90549","dsm 9843"
"C90549","lactiplantibacillus plantarum 299v"
"C90549","lp 299v"
"C90550","lactobacillus plantarum strain 299"
"C90550","dsm 6595"
"C90550","lactobacillus plantarum 299"
"C90551","anti-egp-2 immunotoxin moc31-pe"
"C90551","anti-epithelial glycoprotein-2 immunotoxin moc31-pe"
"C90551","moc31-pe"
"C90552","gemogenovatucel-t"
"C90552","fang vaccine"
"C90552","vigil"
"C90552","bi-shrna-furin and granulocyte macrophage colony stimulating factor augmented autologous tumor cell vaccine"
"C90552","bi-shrna-furin/gm-csf-expressing autologous tumor cell vaccine"
"C90553","multikinase inhibitor 4sc-203"
"C90553","4sc-203"
"C90554","mipsagargin"
"C90554","g-202"
"C90555","cea/tetanus toxoid t helper epitope fusion protein-expressing dna plasmid vaccine"
"C90555","tetwtcea dna"
"C90556","carbon c 14 ombrabulin"
"C90556","[14c]-ave8062"
"C90557","eg5 kinesin-related motor protein inhibitor 4sc-205"
"C90557","4sc 205"
"C90557","4sc-205"
"C90557","4sc205"
"C90557","eg5 kinesin inhibitor 4sc-205"
"C90557","sc-205"
"C90558","alvac-eso-1 vaccine"
"C90559","ny-eso-1 reactive tcr retroviral vector transduced autologous pbl"
"C90559","anti-ny-eso-1 tcr retroviral vector transduced autologous pbl"
"C90560","autologous trimix-dc melanoma vaccine"
"C90561","calendula officinalis/plantago major/cochlearia armoracia/hamamelis virginiana herbal toothpaste"
"C90561","homeodent"
"C90562","asunercept"
"C90562","apg-101"
"C90562","apg101"
"C90562","apocept"
"C90562","can-008"
"C90562","can008"
"C90562","cd95-fc fusion protein can008"
"C90562","fas-fc fusion protein can008"
"C90563","oncolytic hsv-1 rrp450"
"C90563","rrp450"
"C90564","capmatinib"
"C90564","2-fluoro-n-methyl-4-(7-(quinolin-6-ylmethyl)imidazo[1,2-b][1,2,4]triazin-2-yl)benzamide"
"C90564","inc-280"
"C90564","inc280"
"C90564","incb 28060"
"C90564","incb028060"
"C90564","incb28060"
"C90565","buparlisib"
"C90565","an2025"
"C90565","bkm120"
"C90565","pi3k inhibitor bkm120"
"C90566","hla-a*2402-restricted urlc10-cdca1-kif20a multipeptide vaccine"
"C90567","parsatuzumab"
"C90567","anti-epidermal growth factor-like domain 7 monoclonal antibody megf0444a"
"C90567","megf 0444a"
"C90567","megf0444a"
"C90567","rg 7414"
"C90567","rg7414"
"C90568","hla-a*2402-restricted cdca1-kif20a multipeptide vaccine"
"C90569","hla-a2-binding tyr/mart-1/gp100 multipeptide-pulsed autologous dendritic cell vaccine"
"C90570","hla-a1-binding mage-1/mage-3 multipeptide-pulsed autologous dendritic cell vaccine"
"C90571","autologous melanoma lysate-pulsed autologous dendritic cell vaccine"
"C90572","autologous melanoma lysate/klh-pulsed autologous dendritic cell vaccine"
"C90573","jak2 inhibitor xl019"
"C90573","xl-019"
"C90573","xl019"
"C90574","xevinapant"
"C90574","at-406"
"C90574","d1143"
"C90574","debio 1143"
"C90574","debio-1143"
"C90574","debio1143"
"C90574","iaps antagonist debio 1143"
"C90574","iaps inhibitor debio 1143"
"C90574","pyrrolo(1,2-a)(1,5)diazocine-8-carboxamide, n-((1,1'-biphenyl)-2-ylmethyl)decahydro-5-(((2s)-2-(methylamino)-1-oxopropyl)amino)-3-(3-methyl-1-oxobutyl)-6-oxo-, (5s,8s,10ar)"
"C90574","sm-406"
"C90574","smac mimetic debio 1143"
"C90574","second mitochondrial-derived activator of caspases mimetic debio 1143"
"C90575","zirconium zr 89 trastuzumab"
"C90575","89zr-trastuzumab"
"C90575","zirconium zr-89 trastuzumab"
"C90577","allogeneic il13-zetakine/hytk-expressing-glucocorticoid resistant cytotoxic t lymphocytes grm13z40-2"
"C90577","grm13z40-2"
"C90578","isatuximab"
"C90578","hu 38sb19"
"C90578","immunoglobulin g1, anti-(human cd38 antigen) (human-mus musculus monoclonal hu38sb19 heavy chain), disulfide with human-mus musculus monoclonal hu38sb19 light chain, dimer"
"C90578","isatuximab-irfc"
"C90578","sar 650984"
"C90578","sar650984"
"C90578","sarclisa"
"C90579","anti-her2 monoclonal antibody ct-p6"
"C90579","ct-p06"
"C90579","ct-p6"
"C90580","fluorine f-18 fluoropaclitaxel"
"C90580","18f-fpac"
"C90581","akt inhibitor mk2206"
"C90581","1,2,4-triazolo(3,4-f)(1,6)naphthyridin-3(2h)-one, 8-(4-(1-aminocyclobutyl)phenyl)-9-phenyl-"
"C90581","mk 2206"
"C90581","mk-2206"
"C90581","mk-2206 free base"
"C90581","mk2206"
"C90582","orteronel"
"C90582","6-((7s)-7-hydroxy-6,7-dihydro-5h-pyrrolo(1,2-c)imidazol-7-yl)-n-methyl-2-naphthalenecarboxamide"
"C90582","androgen synthesis inhibitor tak-700"
"C90582","cyp17a1 lyase inhibitor tak-700"
"C90582","tak-700"
"C90583","anti-a33 monoclonal antibody krn330"
"C90583","krn-330"
"C90583","krn330"
"C90584","indole-3-carbinol/calcium/schizandra/vitamin d3/milk thistle/stinging nettle/lignan-based nutritional capsule"
"C90584","femmed breast health"
"C90585","aurora a kinase inhibitor mk5108"
"C90585","mk 5108"
"C90585","mk-5108"
"C90585","mk5108"
"C90586","oleandrin"
"C90586","pbi-05204"
"C90587","brincidofovir"
"C90587","1-o-hexadecylpropanediol-cdv"
"C90587","cmx001"
"C90587","cidofovir hexadecyloxypropyl ester"
"C90587","hdp-cdv"
"C90587","hdp-cidofovir"
"C90587","hexadecyloxypropyl-cidofovir"
"C90587","phosphonic acid, p-(((1s)-2-(4-amino-2-oxo-1(2h)-pyrimidinyl)-1-(hydroxymethyl)ethoxy)methyl)-, mono(3-(hexadecyloxy)propyl) ester"
"C90588","stat3 inhibitor opb-31121"
"C90588","opb-31121"
"C90589","egfr/her2 kinase inhibitor tak-285"
"C90589","tak-285"
"C90590","anti-cd20 monoclonal antibody pro131921"
"C90590","pro131921"
"C90591","c-met inhibitor mk2461"
"C90591","mk2461"
"C90592","amolimogene bepiplasmid"
"C90592","amolimogene"
"C90592","bacterially derived dna and microparticles made of poly(d,l-lactide-co-glydolide)"
"C90592","dna (synthetic plasmid p3kdralphahpv16-18)"
"C90592","zyc101a"
"C90593","idarubicin-eluting beads"
"C90594","topoisomerase i inhibitor lmp400"
"C90594","lmp400"
"C90595","topoisomerase i inhibitor lmp776"
"C90595","lmp776"
"C905","trifluridine"
"C905","2'-deoxy-5-trifluoromethyluridine"
"C905","f3tdr"
"C905","triflorothymidine"
"C90610","amphecloral"
"C90610","alpha-methyl-n-(2,2,2-trichloroethylidene)phenethylamine"
"C90610","amfecloral"
"C90610","benzeneethanamine, alpha-methyl-n-(2,2,2-trichloroethylidene)-"
"C90611","phenaglycodol"
"C90612","opipramol"
"C90613","orvepitant"
"C90613","1-piperidinecarboxamide, n-[(1r)-1-[3,5-bis(trifluoromethyl)phenyl]ethyl]-2-(4-fluoro-2-methylphenyl)-4-[(8as)-hexahydro-6-oxopyrrolo[1,2-a]pyrazin-2(1h)-yl]-n-methyl-, (2r,4s)-"
"C90613","gw823296x"
"C90614","orvepitant maleate"
"C90614","gw823296b"
"C90615","emiglitate"
"C90615","bay o 1248"
"C90615","ethyl p-(2-((2r,3r,4r,5s)-3,4,5-trihydroxy-2-(hydroxymethyl)piperidino)ethoxy)benzoate"
"C90616","gosogliptin"
"C90616","pf-734,200"
"C90617","fludorex"
"C90617","win 11,464"
"C90618","nifuralide"
"C90618","2-(allylamino)-4-thiazolecarboxylic acid n'-[3-(5-nitro-2-furyl)allylidene] hydrazide"
"C90619","metronidazole phosphate"
"C90620","phanquone"
"C90620","c-11925"
"C90621","cinuperone"
"C90622","mezacopride"
"C90623","lometrexol sodium"
"C90623","ly264618 disodium"
"C90624","oxabrexine"
"C90625","roxindole"
"C90626","tefludazine"
"C90627","thiofuradene"
"C90628","amotriphene"
"C90628","2,3,3-tris(p-methoxyphenyl)-n,n-dimethylallylamine"
"C90628","3-dimethylamino-1,1,2-tris(4-methoxyphenyl)-1-propene"
"C90628","aminoxytriphene"
"C90628","win-5494"
"C90629","orbutopril"
"C90630","besipirdine hydrochloride"
"C90630","hp-749"
"C90631","methoxyphedrine"
"C90632","metizoline hydrochloride"
"C90632","ex 10-781"
"C90632","ellsyl"
"C90632","rmi 10,482a"
"C90633","mirabegron"
"C90633","2-(2-aminothiazol-4-yl)-n-[4-(2-{[(2r)-2-hydroxy-2-phenylethyl]amino}ethyl)phenyl] acetamide"
"C90633","4-thiazoleacetamide, 2-amino-n-(4-(2-(((2r)-2-hydroxy-2-phenylethyl)amino)ethyl)phenyl)-"
"C90633","betanis"
"C90633","myrbetriq"
"C90633","ym-178"
"C90633","ym178"
"C90634","tinofedrine"
"C90635","tibalosin"
"C90636","bluensomycin"
"C90636","2-o-[5-deoxy-3-c-(hydroxymethyl)-2-o-[2-deoxy-2-(methylamino)-alpha-l-glucopyranosyl]-alpha-l-lyxofuranosyl]-1-(amidinoamino)-1-deoxy-5-o-carbamoyl-d-scyllo-inositol"
"C90636","glebomycin"
"C90637","butikacin"
"C90637","n'-[(s)-4-amino-2-hydroxybutyl] kanamycin a"
"C90637","uk 18,892"
"C90638","micronomicin"
"C90638","(1r,2s,3s,4r,6s)-4,6-diamino-3-{[3-deoxy-4-c-methyl-3-(methylamino)-beta-l-arabinopyranosyl]oxy}-2-hydroxycyclohexyl 2-amino-2,3,4,6-tetradeoxy-6-(methylamino)-alpha-d-erythro-hexopyranoside"
"C90639","ribostamycin"
"C90639","2-deoxy-4-o-(2,6-diamino-2,6-dideoxy-alpha-d-glucopyranosyl)-5-o-(beta-d-ribofuranosyl)-streptamine"
"C90640","rosaramicin butyrate"
"C90640","rosamicin"
"C90640","sch 18667"
"C90640","[(2r,3s,4r,6s)-4-dimethylamino-2-[[(1s,2e,5r,7r,8r,9s,10r,14s,15r,16r)-14-ethyl-10-hydroxy-1,5,9,15-tetramethyl-4,12-dioxo-7-(2-oxoethyl)-13,17-dioxabicyclo[14.1.0]heptadec-2-en-8-yl]oxy]-6-methyl-oxan-3-yl] butanoate"
"C90641","mebolazine"
"C90642","norbolethone"
"C90642","wy-3475"
"C90643","moxadolen"
"C90644","moxazocine"
"C90644","levo-bl-4566"
"C90645","nafoxadol"
"C90646","olpimedone"
"C90647","oxapadol"
"C90648","salicin"
"C90649","tolpronine"
"C90650","lidocaine hydrochloride anhydrous"
"C90651","metabutoxycaine"
"C90652","metabutoxycaine hydrochloride"
"C90653","myrtecaine"
"C90654","piperocaine"
"C90655","piperocaine hydrochloride"
