"from","to","parent_action_type","action_type","mechanism_of_action","disease_efficacy","source","LINK_FUNCTION"
"C82687","KCNA5","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNA6","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNA7","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNB1","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNB2","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNC1","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNC2","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNC3","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNC4","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCND1","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCND2","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCND3","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNF1","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNG1","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNG2","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNG3","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNG4","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNH1","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNH2","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNH3","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNH4","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNH5","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNH6","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNH7","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNH8","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNQ1","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNQ2","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNQ3","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNQ4","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNQ5","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNS1","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNS2","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNS3","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNV1","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNV2","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82696","MAP2K1","NEGATIVE MODULATOR","INHIBITOR","Dual specificity mitogen-activated protein kinase kinase 1 inhibitor",TRUE,"ChEMBL",-1
"C82696","MAP2K2","NEGATIVE MODULATOR","INHIBITOR","Dual specificity mitogen-activated protein kinase kinase 2 inhibitor",TRUE,"ChEMBL",-1
"C82906","TSPO","POSITIVE MODULATOR","AGONIST","Translocator protein agonist",TRUE,"ChEMBL",1
"C83012","OPRM1","POSITIVE MODULATOR","AGONIST","Mu opioid receptor agonist",TRUE,"ChEMBL",1
"C833","SERPINC1","POSITIVE MODULATOR","ACTIVATOR","Antithrombin-III activator",TRUE,"ChEMBL",1
"C83521","GBA","OTHER","STABILISER","Beta-glucocerebrosidase stabiliser",TRUE,"ChEMBL",0
"C83533","DRD2","NEGATIVE MODULATOR","ANTAGONIST","Dopamine receptors; D2 & D3 antagonist",TRUE,"ChEMBL",-1
"C83533","DRD3","NEGATIVE MODULATOR","ANTAGONIST","Dopamine receptors; D2 & D3 antagonist",TRUE,"ChEMBL",-1
"C83533","HTR1A","NEGATIVE MODULATOR","ANTAGONIST","Serotonin (5-HT) receptor antagonist",TRUE,"ChEMBL",-1
"C83533","HTR1B","NEGATIVE MODULATOR","ANTAGONIST","Serotonin (5-HT) receptor antagonist",TRUE,"ChEMBL",-1
"C83533","HTR1D","NEGATIVE MODULATOR","ANTAGONIST","Serotonin (5-HT) receptor antagonist",TRUE,"ChEMBL",-1
"C83533","HTR1E","NEGATIVE MODULATOR","ANTAGONIST","Serotonin (5-HT) receptor antagonist",TRUE,"ChEMBL",-1
"C83533","HTR1F","NEGATIVE MODULATOR","ANTAGONIST","Serotonin (5-HT) receptor antagonist",TRUE,"ChEMBL",-1
"C83533","HTR2A","NEGATIVE MODULATOR","ANTAGONIST","Serotonin (5-HT) receptor antagonist",TRUE,"ChEMBL",-1
"C83533","HTR2B","NEGATIVE MODULATOR","ANTAGONIST","Serotonin (5-HT) receptor antagonist",TRUE,"ChEMBL",-1
"C83533","HTR2C","NEGATIVE MODULATOR","ANTAGONIST","Serotonin (5-HT) receptor antagonist",TRUE,"ChEMBL",-1
"C83533","HTR3A","NEGATIVE MODULATOR","ANTAGONIST","Serotonin (5-HT) receptor antagonist",TRUE,"ChEMBL",-1
"C83533","HTR3B","NEGATIVE MODULATOR","ANTAGONIST","Serotonin (5-HT) receptor antagonist",TRUE,"ChEMBL",-1
"C83533","HTR3C","NEGATIVE MODULATOR","ANTAGONIST","Serotonin (5-HT) receptor antagonist",TRUE,"ChEMBL",-1
"C83533","HTR3D","NEGATIVE MODULATOR","ANTAGONIST","Serotonin (5-HT) receptor antagonist",TRUE,"ChEMBL",-1
"C83533","HTR3E","NEGATIVE MODULATOR","ANTAGONIST","Serotonin (5-HT) receptor antagonist",TRUE,"ChEMBL",-1
"C83533","HTR4","NEGATIVE MODULATOR","ANTAGONIST","Serotonin (5-HT) receptor antagonist",TRUE,"ChEMBL",-1
"C83533","HTR5A","NEGATIVE MODULATOR","ANTAGONIST","Serotonin (5-HT) receptor antagonist",TRUE,"ChEMBL",-1
"C83533","HTR6","NEGATIVE MODULATOR","ANTAGONIST","Serotonin (5-HT) receptor antagonist",TRUE,"ChEMBL",-1
"C83533","HTR7","NEGATIVE MODULATOR","ANTAGONIST","Serotonin (5-HT) receptor antagonist",TRUE,"ChEMBL",-1
"C83536","PPARG","OTHER","MODULATOR","Peroxisome proliferator-activated receptor gamma modulator",TRUE,"ChEMBL",0
"C83536","SLC22A12","NEGATIVE MODULATOR","INHIBITOR","Solute carrier family 22 member 12 inhibitor",TRUE,"ChEMBL",-1
"C83548","PTGS1","NEGATIVE MODULATOR","INHIBITOR","Cyclooxygenase inhibitor",TRUE,"ChEMBL",-1
"C83548","PTGS2","NEGATIVE MODULATOR","INHIBITOR","Cyclooxygenase inhibitor",TRUE,"ChEMBL",-1
"C83550","HRH1","NEGATIVE MODULATOR","ANTAGONIST","Histamine H1 receptor antagonist",TRUE,"ChEMBL",-1
"C83554","HRH1","POSITIVE MODULATOR","AGONIST","Histamine H1 receptor agonist",TRUE,"ChEMBL",1
"C83554","HRH3","NEGATIVE MODULATOR","ANTAGONIST","Histamine H3 receptor antagonist",TRUE,"ChEMBL",-1
"C83582","NR3C2","NEGATIVE MODULATOR","ANTAGONIST","Mineralocorticoid receptor antagonist",TRUE,"ChEMBL",-1
"C83590","TPO","NEGATIVE MODULATOR","INHIBITOR","Thyroid peroxidase inhibitor",TRUE,"ChEMBL",-1
"C836","SSTR1","POSITIVE MODULATOR","AGONIST","Somatostatin receptor agonist",TRUE,"ChEMBL",1
"C836","SSTR2","POSITIVE MODULATOR","AGONIST","Somatostatin receptor agonist",TRUE,"ChEMBL",1
"C836","SSTR3","POSITIVE MODULATOR","AGONIST","Somatostatin receptor agonist",TRUE,"ChEMBL",1
"C836","SSTR4","POSITIVE MODULATOR","AGONIST","Somatostatin receptor agonist",TRUE,"ChEMBL",1
"C836","SSTR5","POSITIVE MODULATOR","AGONIST","Somatostatin receptor agonist",TRUE,"ChEMBL",1
"C83620","PGR","OTHER","MODULATOR","Progesterone receptor modulator",TRUE,"ChEMBL",0
"C83627","DRD2","NEGATIVE MODULATOR","ANTAGONIST","Dopamine D2 receptor antagonist",TRUE,"ChEMBL",-1
"C83627","HTR4","POSITIVE MODULATOR","AGONIST","Serotonin 4 (5-HT4) receptor agonist",TRUE,"ChEMBL",1
"C83629","DRD2","NEGATIVE MODULATOR","ANTAGONIST","Dopamine D2 receptor antagonist",TRUE,"ChEMBL",-1
"C83629","HTR4","POSITIVE MODULATOR","AGONIST","Serotonin 4 (5-HT4) receptor agonist",TRUE,"ChEMBL",1
"C83650","CALCR","POSITIVE MODULATOR","AGONIST","Amylin receptor AMY1, CALCR/RAMP1 agonist",TRUE,"ChEMBL",1
"C83650","CALCRL","POSITIVE MODULATOR","AGONIST","Calcitonin gene-related peptide type 1 receptor agonist",TRUE,"ChEMBL",1
"C83650","RAMP1","POSITIVE MODULATOR","AGONIST","Amylin receptor AMY1, CALCR/RAMP1 agonist",TRUE,"ChEMBL",1
"C83675","HRH1","NEGATIVE MODULATOR","ANTAGONIST","Histamine H1 receptor antagonist",TRUE,"ChEMBL",-1
"C83697","SCN10A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C83697","SCN11A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C83697","SCN1A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C83697","SCN2A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C83697","SCN3A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C83697","SCN4A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C83697","SCN5A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C83697","SCN7A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C83697","SCN8A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C83697","SCN9A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C837","GHR","POSITIVE MODULATOR","AGONIST","Growth hormone receptor agonist",TRUE,"ChEMBL",1
"C83707","PTGER2","POSITIVE MODULATOR","AGONIST","Prostanoid EP2 receptor agonist",TRUE,"ChEMBL",1
"C83721","TUBA1A","OTHER","DISRUPTING AGENT","Tubulin disrupting agent",TRUE,"ChEMBL",0
"C83721","TUBA1B","OTHER","DISRUPTING AGENT","Tubulin disrupting agent",TRUE,"ChEMBL",0
"C83721","TUBA1C","OTHER","DISRUPTING AGENT","Tubulin disrupting agent",TRUE,"ChEMBL",0
"C83721","TUBA3E","OTHER","DISRUPTING AGENT","Tubulin disrupting agent",TRUE,"ChEMBL",0
"C83721","TUBA4A","OTHER","DISRUPTING AGENT","Tubulin disrupting agent",TRUE,"ChEMBL",0
"C83721","TUBB","OTHER","DISRUPTING AGENT","Tubulin disrupting agent",TRUE,"ChEMBL",0
"C83721","TUBB1","OTHER","DISRUPTING AGENT","Tubulin disrupting agent",TRUE,"ChEMBL",0
"C83721","TUBB2A","OTHER","DISRUPTING AGENT","Tubulin disrupting agent",TRUE,"ChEMBL",0
"C83721","TUBB2B","OTHER","DISRUPTING AGENT","Tubulin disrupting agent",TRUE,"ChEMBL",0
"C83721","TUBB3","OTHER","DISRUPTING AGENT","Tubulin disrupting agent",TRUE,"ChEMBL",0
"C83721","TUBB4A","OTHER","DISRUPTING AGENT","Tubulin disrupting agent",TRUE,"ChEMBL",0
"C83721","TUBB4B","OTHER","DISRUPTING AGENT","Tubulin disrupting agent",TRUE,"ChEMBL",0
"C83721","TUBB6","OTHER","DISRUPTING AGENT","Tubulin disrupting agent",TRUE,"ChEMBL",0
"C83721","TUBB8","OTHER","DISRUPTING AGENT","Tubulin disrupting agent",TRUE,"ChEMBL",0
"C83728","PDE5A","NEGATIVE MODULATOR","INHIBITOR","Phosphodiesterase 5A inhibitor",TRUE,"ChEMBL",-1
"C83784","DRD2","NEGATIVE MODULATOR","ANTAGONIST","Dopamine D2 receptor antagonist",TRUE,"ChEMBL",-1
"C83784","HTR2A","NEGATIVE MODULATOR","ANTAGONIST","Serotonin 2a (5-HT2a) receptor antagonist",TRUE,"ChEMBL",-1
"C83785","CACNA1A","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNA1B","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNA1C","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNA1D","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNA1E","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNA1F","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNA1G","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNA1H","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNA1I","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNA1S","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNA2D1","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNA2D2","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNA2D3","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNA2D4","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNB1","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNB2","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNB3","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNB4","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNG1","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNG2","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNG3","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNG4","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNG5","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNG6","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNG7","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83785","CACNG8","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C83789","CHRM3","NEGATIVE MODULATOR","ANTAGONIST","Muscarinic acetylcholine receptor M3 antagonist",TRUE,"ChEMBL",-1
"C83791","PPARA","POSITIVE MODULATOR","AGONIST","Peroxisome proliferator-activated receptor alpha agonist",TRUE,"ChEMBL",1
"C83791","PPARG","POSITIVE MODULATOR","AGONIST","Peroxisome proliferator-activated receptor gamma agonist",TRUE,"ChEMBL",1
"C83796","GRIN1","NEGATIVE MODULATOR","ANTAGONIST","Glutamate [NMDA] receptor antagonist",TRUE,"ChEMBL",-1
"C83796","GRIN2A","NEGATIVE MODULATOR","ANTAGONIST","Glutamate [NMDA] receptor antagonist",TRUE,"ChEMBL",-1
"C83796","GRIN2B","NEGATIVE MODULATOR","ANTAGONIST","Glutamate [NMDA] receptor antagonist",TRUE,"ChEMBL",-1
"C83796","GRIN2C","NEGATIVE MODULATOR","ANTAGONIST","Glutamate [NMDA] receptor antagonist",TRUE,"ChEMBL",-1
"C83796","GRIN2D","NEGATIVE MODULATOR","ANTAGONIST","Glutamate [NMDA] receptor antagonist",TRUE,"ChEMBL",-1
"C83796","GRIN3A","NEGATIVE MODULATOR","ANTAGONIST","Glutamate [NMDA] receptor antagonist",TRUE,"ChEMBL",-1
"C83796","GRIN3B","NEGATIVE MODULATOR","ANTAGONIST","Glutamate [NMDA] receptor antagonist",TRUE,"ChEMBL",-1
"C83796","MAOA","NEGATIVE MODULATOR","INHIBITOR","Monoamine oxidase A inhibitor",TRUE,"ChEMBL",-1
"C83801","PTGS1","NEGATIVE MODULATOR","INHIBITOR","Cyclooxygenase inhibitor",TRUE,"ChEMBL",-1
"C83801","PTGS2","NEGATIVE MODULATOR","INHIBITOR","Cyclooxygenase inhibitor",TRUE,"ChEMBL",-1
"C83804","PPARA","POSITIVE MODULATOR","AGONIST","Peroxisome proliferator-activated receptor alpha agonist",TRUE,"ChEMBL",1
"C83818","VDR","POSITIVE MODULATOR","AGONIST","Vitamin D receptor agonist",TRUE,"ChEMBL",1
"C83849","ATP1A1","NEGATIVE MODULATOR","INHIBITOR","Sodium/potassium-transporting ATPase inhibitor",TRUE,"ChEMBL",-1
"C83849","ATP1A2","NEGATIVE MODULATOR","INHIBITOR","Sodium/potassium-transporting ATPase inhibitor",TRUE,"ChEMBL",-1
"C83849","ATP1A3","NEGATIVE MODULATOR","INHIBITOR","Sodium/potassium-transporting ATPase inhibitor",TRUE,"ChEMBL",-1
"C83849","ATP1A4","NEGATIVE MODULATOR","INHIBITOR","Sodium/potassium-transporting ATPase inhibitor",TRUE,"ChEMBL",-1
"C83849","ATP1B1","NEGATIVE MODULATOR","INHIBITOR","Sodium/potassium-transporting ATPase inhibitor",TRUE,"ChEMBL",-1
"C83849","ATP1B2","NEGATIVE MODULATOR","INHIBITOR","Sodium/potassium-transporting ATPase inhibitor",TRUE,"ChEMBL",-1
"C83849","ATP1B3","NEGATIVE MODULATOR","INHIBITOR","Sodium/potassium-transporting ATPase inhibitor",TRUE,"ChEMBL",-1
"C83849","ATP2A2","POSITIVE MODULATOR","ACTIVATOR","Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 activator",TRUE,"ChEMBL",1
"C83849","FXYD2","NEGATIVE MODULATOR","INHIBITOR","Sodium/potassium-transporting ATPase inhibitor",TRUE,"ChEMBL",-1
"C83859","SCN10A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C83859","SCN11A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C83859","SCN1A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C83859","SCN2A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C83859","SCN3A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C83859","SCN4A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C83859","SCN5A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C83859","SCN7A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C83859","SCN8A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C83859","SCN9A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C83887","DPP4","NEGATIVE MODULATOR","INHIBITOR","Dipeptidyl peptidase IV inhibitor",TRUE,"ChEMBL",-1
"C83892","MTTP","NEGATIVE MODULATOR","INHIBITOR","Microsomal triglyceride transfer protein inhibitor",TRUE,"ChEMBL",-1
"C83892","P4HB","NEGATIVE MODULATOR","INHIBITOR","Microsomal triglyceride transfer protein inhibitor",TRUE,"ChEMBL",-1
"C83917","DRD2","NEGATIVE MODULATOR","ANTAGONIST","Dopamine D2 receptor antagonist",TRUE,"ChEMBL",-1
"C83917","HTR2A","NEGATIVE MODULATOR","ANTAGONIST","Serotonin 2a (5-HT2a) receptor antagonist",TRUE,"ChEMBL",-1
"C83923","COMT","NEGATIVE MODULATOR","INHIBITOR","Catechol O-methyltransferase inhibitor",TRUE,"ChEMBL",-1
"C83953","HRH1","NEGATIVE MODULATOR","ANTAGONIST","Histamine H1 receptor antagonist",TRUE,"ChEMBL",-1
"C83966","CHRNA1","NEGATIVE MODULATOR","ANTAGONIST","Muscle-type nicotinic acetylcholine receptor antagonist",TRUE,"ChEMBL",-1
"C83966","CHRNB1","NEGATIVE MODULATOR","ANTAGONIST","Muscle-type nicotinic acetylcholine receptor antagonist",TRUE,"ChEMBL",-1
"C83966","CHRND","NEGATIVE MODULATOR","ANTAGONIST","Muscle-type nicotinic acetylcholine receptor antagonist",TRUE,"ChEMBL",-1
"C83966","CHRNE","NEGATIVE MODULATOR","ANTAGONIST","Muscle-type nicotinic acetylcholine receptor antagonist",TRUE,"ChEMBL",-1
"C83966","CHRNG","NEGATIVE MODULATOR","ANTAGONIST","Muscle-type nicotinic acetylcholine receptor antagonist",TRUE,"ChEMBL",-1
"C83989","PTGS1","NEGATIVE MODULATOR","INHIBITOR","Cyclooxygenase inhibitor",TRUE,"ChEMBL",-1
"C83989","PTGS2","NEGATIVE MODULATOR","INHIBITOR","Cyclooxygenase inhibitor",TRUE,"ChEMBL",-1
"C83991","ADORA1","NEGATIVE MODULATOR","ANTAGONIST","Adenosine A1 receptor antagonist",TRUE,"ChEMBL",-1
"C83996","HTR2A","NEGATIVE MODULATOR","INVERSE AGONIST","Serotonin 2a (5-HT2a) receptor inverse agonist",TRUE,"ChEMBL",-1
"C840","NR3C2","NEGATIVE MODULATOR","ANTAGONIST","Mineralocorticoid receptor antagonist",TRUE,"ChEMBL",-1
"C84001","TACR2","NEGATIVE MODULATOR","ANTAGONIST","Neurokinin 2 receptor antagonist",TRUE,"ChEMBL",-1
"C84019","CACNA1C","NEGATIVE MODULATOR","BLOCKER","Voltage-gated L-type calcium channel blocker",TRUE,"ChEMBL",-1
"C84019","CACNA1D","NEGATIVE MODULATOR","BLOCKER","Voltage-gated L-type calcium channel blocker",TRUE,"ChEMBL",-1
"C84019","CACNA1F","NEGATIVE MODULATOR","BLOCKER","Voltage-gated L-type calcium channel blocker",TRUE,"ChEMBL",-1
"C84019","CACNA1S","NEGATIVE MODULATOR","BLOCKER","Voltage-gated L-type calcium channel blocker",TRUE,"ChEMBL",-1
"C84034","CNR1","NEGATIVE MODULATOR","ANTAGONIST","Cannabinoid CB1 receptor antagonist",TRUE,"ChEMBL",-1
"C84035","CNR1","NEGATIVE MODULATOR","ANTAGONIST","Cannabinoid CB1 receptor antagonist",TRUE,"ChEMBL",-1
"C84110","ACHE","NEGATIVE MODULATOR","INHIBITOR","Acetylcholinesterase inhibitor",TRUE,"ChEMBL",-1
"C84110","BCHE","NEGATIVE MODULATOR","INHIBITOR","Butyrylcholinesterase inhibitor",TRUE,"ChEMBL",-1
"C84126","HTR3A","POSITIVE MODULATOR","PARTIAL AGONIST","Serotonin 3 (5-HT3) receptor partial agonist",TRUE,"ChEMBL",1
"C84126","HTR3B","POSITIVE MODULATOR","PARTIAL AGONIST","Serotonin 3 (5-HT3) receptor partial agonist",TRUE,"ChEMBL",1
"C84126","HTR3C","POSITIVE MODULATOR","PARTIAL AGONIST","Serotonin 3 (5-HT3) receptor partial agonist",TRUE,"ChEMBL",1
"C84126","HTR3D","POSITIVE MODULATOR","PARTIAL AGONIST","Serotonin 3 (5-HT3) receptor partial agonist",TRUE,"ChEMBL",1
"C84126","HTR3E","POSITIVE MODULATOR","PARTIAL AGONIST","Serotonin 3 (5-HT3) receptor partial agonist",TRUE,"ChEMBL",1
"C84137","IL1B","NEGATIVE MODULATOR","INHIBITOR","Interleukin-1 beta inhibitor",TRUE,"ChEMBL",-1
"C84176","ADORA2A","POSITIVE MODULATOR","AGONIST","Adenosine A2a receptor agonist",TRUE,"ChEMBL",1
"C84193","TTR","OTHER","STABILISER","Transthyretin stabiliser",TRUE,"ChEMBL",0
"C84194","TTR","OTHER","STABILISER","Transthyretin stabiliser",TRUE,"ChEMBL",0
"C84198","HRH1","NEGATIVE MODULATOR","ANTAGONIST","Histamine H1 receptor antagonist",TRUE,"ChEMBL",-1
"C842","AR","POSITIVE MODULATOR","AGONIST","Androgen Receptor agonist",TRUE,"ChEMBL",1
"C84217","IL6R","NEGATIVE MODULATOR","INHIBITOR","Interleukin-6 receptor alpha subunit inhibitor",TRUE,"ChEMBL",-1
